Name,SMILES,KOR Inhibitor,lb_prop
CHEMBL4461844,CCc1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)cc2c1,1,"[3.8930200000000026, 121.36170000000006, 0.5416666666666666, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 31.0, 7.0, 4.0, 5.0, 5.0, 2.0, 2.0, 22.0, 421.54500000000024, 18.433413608744246, 18.433413608744246, 11.524532662517272, 11.524532662517272, 8.701522753923511, 8.701522753923511, 6.512463985893236, 6.512463985893236, 4.69614786923572, 4.69614786923572, 421.24777523200004, -2.51, 20.395882729643546, 8.925233031886393, 4.431020472911787, 182.7306176333976, 7.0, 1.0, 76.31]"
CHEMBL4464264,CCc1ccc2nc(N3CCC(NCC(C)C)CC3)c(-c3nc(C)no3)cc2c1,1,"[4.370020000000004, 117.22570000000005, 0.5217391304347826, 1.0, 1.0, 0.0, 2.0, 3.0, 1.0, 0.0, 6.0, 1.0, 29.0, 6.0, 3.0, 4.0, 6.0, 1.0, 1.0, 17.0, 393.53500000000014, 17.903844974720737, 17.903844974720737, 10.758512897241497, 10.758512897241497, 8.450305097893963, 8.450305097893963, 5.634533200309631, 5.634533200309631, 3.9383901714186993, 3.9383901714186993, 393.25286061200006, -2.4699999999999998, 19.829510137887752, 8.492883090117878, 4.423201235470481, 172.25796144302333, 6.0, 1.0, 67.08000000000001]"
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0,"[1.3385999999999993, 138.34539999999996, 0.5517241379310345, 4.0, 5.0, 0.0, 0.0, 2.0, 1.0, 0.0, 13.0, 3.0, 42.0, 13.0, 4.0, 7.0, 5.0, 3.0, 3.0, 26.0, 588.5620000000004, 23.12834780335291, 23.12834780335291, 13.777144189299921, 13.777144189299921, 10.988221669433306, 10.988221669433306, 8.745948150865637, 8.745948150865637, 6.73540078130962, 6.73540078130962, 588.1842910839998, -3.330000000000001, 27.500051524777703, 10.435801723225586, 4.258657173456175, 240.2294879248509, 13.0, 3.0, 160.83]"
CHEMBL447,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,0,"[1.3510999999999997, 63.000400000000035, 0.5833333333333334, 1.0, 1.0, 3.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 17.0, 5.0, 1.0, 1.0, 5.0, 1.0, 1.0, 6.0, 238.28699999999998, 10.207872534517032, 10.207872534517032, 5.763802882651643, 5.763802882651643, 4.391247090827978, 4.391247090827978, 3.2937508495073153, 3.2937508495073153, 2.304897455582155, 2.304897455582155, 238.131742436, -1.6500000000000001, 13.415146579804558, 5.119875230845457, 2.2269513314967857, 100.64247076782617, 3.0, 2.0, 75.27000000000001]"
CHEMBL4471169,Cc1ccc2nc(N3CCC(NCC4CC4)CC3)c(-c3nc(C)no3)cc2c1,1,"[3.870040000000003, 110.47070000000004, 0.5, 1.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 6.0, 1.0, 28.0, 6.0, 3.0, 5.0, 5.0, 1.0, 2.0, 20.0, 377.49200000000013, 16.610951755907287, 16.610951755907287, 10.35964876801015, 10.35964876801015, 8.315382508883165, 8.315382508883165, 5.894726210185744, 5.894726210185744, 4.041369934115445, 4.041369934115445, 377.221560484, -2.4699999999999998, 17.616475220949404, 7.1674400358358765, 3.6087397435218387, 164.88718817509752, 6.0, 1.0, 67.08000000000001]"
CHEMBL44732,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2cc(O)ccc2C[C@H]1C(=O)O,0,"[1.62254, 103.04480000000004, 0.3333333333333333, 1.0, 1.0, 1.0, 0.0, 2.0, 2.0, 0.0, 5.0, 4.0, 28.0, 7.0, 1.0, 3.0, 4.0, 0.0, 0.0, 16.0, 384.43200000000013, 15.84547346000421, 15.84547346000421, 9.057676902550122, 9.057676902550122, 7.346048629484623, 7.346048629484623, 5.310189416874176, 5.310189416874176, 3.8357428928800212, 3.8357428928800212, 384.16852186799997, -3.0599999999999996, 19.694708557993263, 7.516493678477616, 3.7952883365510433, 162.5726150254929, 5.0, 4.0, 124.09000000000002]"
CHEMBL44814,ClC(Cl)(Cl)Cl,0,"[2.5529, 26.143, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 153.823, 2.011857892036909, 5.035573676110727, 0.7559289460184544, 2.2677868380553634, 0.42857142857142844, 3.857142857142857, 0.0, 0.0, 0.0, 0.0, 151.87541072, 1.16, 6.16, 1.7418482569208207, 38.291985731272305, 49.952315935356246, 0.0, 0.0, 0.0]"
CHEMBL448428,O=C(Cc1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,1,"[3.5454000000000025, 130.8775, 0.5, 2.0, 5.0, 1.0, 0.0, 2.0, 1.0, 2.0, 5.0, 2.0, 35.0, 7.0, 2.0, 7.0, 5.0, 1.0, 3.0, 26.0, 493.0030000000004, 19.557249988786293, 20.313178934804746, 12.75370786889515, 13.131672341904377, 11.114498397253216, 11.5509341777252, 9.253129786882942, 9.505106102222424, 7.64328505709744, 7.769273214767182, 492.181585088, -2.5699999999999994, 21.691767545562225, 7.467265892853656, 2.989200578015431, 209.14220065074412, 5.0, 2.0, 78.87]"
CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,0,"[-0.292599999999999, 58.33500000000005, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4.0, 4.0, 14.0, 4.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 204.314, 9.291768416498455, 9.291768416498455, 5.4641193066383975, 5.4641193066383975, 3.483740093179052, 3.483740093179052, 2.4173970390201447, 2.4173970390201447, 1.2285593269768238, 1.2285593269768238, 204.183778008, -0.16, 13.84, 9.3971519262254, 6.31745947791719, 86.71192192900713, 4.0, 4.0, 64.52]"
CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0,"[1.8550999999999997, 67.23840000000003, 0.3076923076923077, 0.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 2.0, 2.0, 17.0, 4.0, 1.0, 2.0, 4.0, 0.0, 0.0, 9.0, 232.28299999999996, 10.040111220059325, 10.040111220059325, 5.588987503016486, 5.588987503016486, 3.9583906976798025, 3.9583906976798025, 2.742873393749266, 2.742873393749266, 1.864527646825243, 1.864527646825243, 232.121177752, -1.9700000000000002, 11.513497683888868, 4.908146397569112, 2.5842988253882706, 99.97186815738822, 2.0, 2.0, 54.12]"
CHEMBL450500,COCCNC1c2ccccc2CCC1c1ccsc1,0,"[3.755200000000003, 84.44270000000004, 0.4117647058823529, 0.0, 1.0, 0.0, 1.0, 2.0, 4.0, 0.0, 3.0, 1.0, 20.0, 3.0, 1.0, 3.0, 5.0, 0.0, 0.0, 14.0, 287.42799999999994, 11.841076128380552, 12.657572709308278, 7.221075626330475, 8.16388466791254, 5.325259578299217, 6.10529289264655, 4.158976020192366, 4.860441914407859, 3.1734891825612137, 3.8982535884808613, 287.13438529200005, -1.1600000000000001, 13.806232072531417, 6.5274050402959425, 2.8008767544050364, 124.34103165633442, 3.0, 1.0, 21.259999999999998]"
CHEMBL450895,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,0,"[0.9357000000000073, 237.0851999999994, 0.7021276595744681, 3.0, 3.0, 0.0, 0.0, 0.0, 1.0, 2.0, 17.0, 12.0, 65.0, 18.0, 3.0, 3.0, 3.0, 2.0, 2.0, 42.0, 926.1070000000002, 37.83776545002658, 37.83776545002658, 22.63434457235525, 22.63434457235525, 17.846577875765625, 17.846577875765625, 12.242820865530213, 12.242820865530213, 8.112273994347582, 8.112273994347582, 925.50349994, -3.1799999999999993, 56.144631099238, 27.5878398067667, 18.79147808185419, 381.2251637256641, 17.0, 12.0, 319.61]"
CHEMBL451,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,0,"[2.950700000000001, 85.75410000000004, 0.125, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 0.0, 3.0, 1.0, 21.0, 5.0, 1.0, 3.0, 1.0, 0.0, 0.0, 16.0, 299.761, 11.506548889176562, 12.262477835195018, 6.610875446435262, 6.988839919444489, 4.721214884571587, 5.1576506650435725, 3.3477120041825685, 3.582809106970307, 2.3560845009395317, 2.528187524892399, 299.082539748, -2.3299999999999996, 13.643835157913811, 5.5779248204806295, 2.6231685550529975, 127.54445175009751, 3.0, 1.0, 50.459999999999994]"
CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0,"[3.037700000000001, 83.6841, 0.06666666666666667, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 4.0, 1.0, 22.0, 7.0, 1.0, 3.0, 2.0, 0.0, 0.0, 16.0, 315.716, 11.245695200914662, 12.001624146933116, 6.440633646418937, 6.818598119428165, 4.679853688351676, 5.087053815092281, 3.2529341739387494, 3.582522394978795, 2.259996757888712, 2.4852334053314937, 315.04106886, -2.7299999999999995, 14.217519400971987, 5.572723046505113, 2.5586032534213317, 130.14044123411497, 4.0, 1.0, 84.6]"
CHEMBL4523014,CCc1ccc2nc(N3CCC(N[C@@H](C)C(C)C)CC3)c(-c3nc(C)no3)cc2c1,1,"[4.758520000000004, 121.82070000000006, 0.5416666666666666, 1.0, 1.0, 0.0, 2.0, 3.0, 1.0, 0.0, 6.0, 1.0, 30.0, 6.0, 3.0, 4.0, 6.0, 1.0, 1.0, 17.0, 407.56200000000024, 18.774088462723817, 18.774088462723817, 11.19606995330213, 11.19606995330213, 8.84756869443052, 8.84756869443052, 6.318352616980318, 6.318352616980318, 4.062798879404597, 4.062798879404597, 407.26851067600006, -2.4699999999999998, 20.788689025813103, 8.720341430159923, 4.334850719177146, 178.6229035574199, 6.0, 1.0, 67.08000000000001]"
CHEMBL45245,O=c1[nH]c2ccccc2c2ccccc12,0,"[2.681300000000001, 62.07470000000002, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 0.0, 1.0, 1.0, 15.0, 2.0, 1.0, 3.0, 0.0, 0.0, 0.0, 14.0, 195.22099999999998, 8.02705044398087, 8.02705044398087, 4.858824683611184, 4.858824683611184, 3.5452917091973517, 3.5452917091973517, 2.6371269752531106, 2.6371269752531106, 1.932616629817116, 1.932616629817116, 195.068413908, -2.0899999999999994, 8.237481994583195, 2.953088807142451, 1.1486969344700964, 86.17590226395765, 1.0, 1.0, 32.86]"
CHEMBL4525666,CCc1cc(F)c2nc(N3CCC(N[C@H]4CCOC4)CC3)c(-c3nc(C)no3)cc2c1,1,"[3.6420200000000023, 116.70270000000005, 0.5217391304347826, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 31.0, 8.0, 4.0, 5.0, 5.0, 2.0, 2.0, 21.0, 425.50800000000027, 18.0269210313773, 18.0269210313773, 11.130181565688552, 11.130181565688552, 8.497698392099219, 8.497698392099219, 6.272934046354744, 6.272934046354744, 4.559225721854812, 4.559225721854812, 425.222703356, -2.5799999999999996, 20.32979285221992, 8.511575929519513, 4.139972566791107, 180.53121092192723, 7.0, 1.0, 76.31]"
CHEMBL4526669,Cc1ccc2nc(N3CCC(NCC(C)C)CC3)c(-c3nc(C)no3)cc2c1,1,"[4.1160400000000035, 112.58470000000004, 0.5, 1.0, 1.0, 0.0, 2.0, 3.0, 1.0, 0.0, 6.0, 1.0, 28.0, 6.0, 3.0, 4.0, 5.0, 1.0, 1.0, 17.0, 379.50800000000015, 17.19673819353419, 17.19673819353419, 10.197852725461676, 10.197852725461676, 8.265853686026452, 8.265853686026452, 5.317375940996118, 5.317375940996118, 3.788430252414605, 3.788430252414605, 379.237210548, -2.4699999999999998, 18.873062056174934, 7.874401237310487, 4.016736245909689, 165.89301932862674, 6.0, 1.0, 67.08000000000001]"
CHEMBL452861,CC(C)NC[C@H](O)COc1cccc2ccccc12,0,"[2.5775000000000006, 78.58850000000005, 0.375, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 3.0, 2.0, 19.0, 3.0, 0.0, 2.0, 6.0, 0.0, 0.0, 10.0, 259.34900000000005, 11.465827871043551, 11.465827871043551, 6.685791019114888, 6.685791019114888, 5.0050612108958275, 5.0050612108958275, 2.9425786417040287, 2.9425786417040287, 1.9381932675812228, 1.9381932675812228, 259.157228912, -1.5799999999999996, 13.84252142964087, 6.547124220490315, 3.9447395719001546, 113.76036150292278, 3.0, 2.0, 41.489999999999995]"
CHEMBL453,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0,"[1.67444, 67.63990000000003, 0.18181818181818182, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 0.0, 5.0, 2.0, 18.0, 7.0, 1.0, 2.0, 3.0, 0.0, 0.0, 9.0, 267.31, 9.96695810330354, 10.783454684231266, 5.211929092254895, 6.695092339849286, 3.8966429817300456, 5.579045223139565, 2.574622477876861, 3.921514589939969, 1.3384655134836343, 2.3851377194804297, 267.067762276, -2.0199999999999996, 12.437269065941917, 4.337583644907168, 2.3030302240964393, 104.83424387818272, 5.0, 2.0, 98.22]"
CHEMBL4540091,CCc1ccc2nc(N3CCC(NCC4CC4)CC3)c(-c3nc(C)no3)cc2c1,1,"[4.124020000000003, 115.11170000000004, 0.5217391304347826, 1.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 6.0, 1.0, 29.0, 6.0, 3.0, 5.0, 6.0, 1.0, 2.0, 20.0, 391.5190000000001, 17.318058537093833, 17.318058537093833, 10.92030893978997, 10.92030893978997, 8.499833920750676, 8.499833920750676, 6.2118834694992575, 6.2118834694992575, 4.19132985311954, 4.19132985311954, 391.23721054800006, -2.4699999999999998, 18.551766565541683, 7.747124243332147, 3.9886222176182775, 171.25213028949412, 6.0, 1.0, 67.08000000000001]"
CHEMBL4544914,CCc1cc(F)c2nc(N3CCC(N[C@@H]4CCCOC4)CC3)c(-c3nc(C)no3)c(C)c2c1,1,"[4.340540000000003, 126.05670000000006, 0.56, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 33.0, 8.0, 4.0, 5.0, 5.0, 2.0, 2.0, 22.0, 453.5620000000003, 19.65667754337422, 19.65667754337422, 12.052831296498926, 12.052831296498926, 9.251572414133605, 9.251572414133605, 6.919391341231579, 6.919391341231579, 5.0699320006315105, 5.0699320006315105, 453.254003484, -2.5799999999999996, 22.224029993507415, 9.347277430472568, 4.460520378358728, 193.26109515072048, 7.0, 1.0, 76.31]"
CHEMBL4549826,CCc1cc(F)c2nc(N3CCC(N[C@H]4CCOC4)CC3)c(-c3nc(C)no3)c(C)c2c1,1,"[3.950440000000003, 121.43970000000006, 0.5416666666666666, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 32.0, 8.0, 4.0, 5.0, 5.0, 2.0, 2.0, 21.0, 439.5350000000003, 18.949570762187673, 18.949570762187673, 11.552831296498926, 11.552831296498926, 8.898019023540332, 8.898019023540332, 6.688780758899999, 6.688780758899999, 4.8637291865343855, 4.8637291865343855, 439.23835342, -2.5799999999999996, 21.275409328922542, 8.748900801707743, 3.9715849686263294, 186.89615303632388, 7.0, 1.0, 76.31]"
CHEMBL455284,C=CCNC(=S)N/N=C(\C)c1ccccn1,0,"[1.4557, 70.38140000000003, 0.18181818181818182, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, 16.0, 5.0, 1.0, 1.0, 4.0, 0.0, 0.0, 5.0, 234.328, 9.103640389785005, 9.920136970712731, 4.841868534344843, 5.250116824808705, 3.0226950152762218, 3.4309433057400844, 1.7676918095443563, 2.0033164697592905, 0.9730722298306159, 1.1020491096227134, 234.09391744799998, -1.7499999999999998, 12.320175438596491, 6.6820520898970805, 4.183884297520661, 100.47506387515493, 3.0, 2.0, 49.31]"
CHEMBL456,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0,"[3.6057000000000023, 73.35430000000004, 0.23076923076923078, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 3.0, 1.0, 19.0, 6.0, 0.0, 1.0, 6.0, 0.0, 0.0, 6.0, 303.14099999999996, 10.203908294848896, 11.715766186885807, 5.431069396539142, 6.186998342557597, 3.7078683152851486, 4.463797261303604, 2.3905415954966194, 3.2550988011848645, 1.3090815540676874, 1.7703759226477773, 302.011264224, -1.5199999999999996, 15.537208237986269, 6.589861591695502, 3.7193273675436243, 120.13375052364273, 3.0, 1.0, 63.60000000000001]"
CHEMBL4563408,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0,"[6.576200000000005, 160.3743999999997, 0.20689655172413793, 1.0, 1.0, 1.0, 3.0, 5.0, 1.0, 0.0, 8.0, 2.0, 43.0, 14.0, 4.0, 6.0, 7.0, 1.0, 1.0, 29.0, 625.467, 22.422966939365338, 23.934824831402246, 13.331112112241419, 14.087041058259873, 9.719971947855903, 10.563607855068494, 6.9582998795196165, 7.539864415899147, 4.973182885109421, 5.319419843832219, 624.1367338080001, -4.549999999999999, 28.56409222669074, 12.359008601177006, 6.297298876278208, 254.20306637465285, 8.0, 2.0, 110.09]"
CHEMBL4566736,CCc1cc(F)c2nc(N3CCC(N[C@@H]4CCOC4)CC3)c(-c3nc(C)no3)cc2c1,1,"[3.6420200000000023, 116.70270000000005, 0.5217391304347826, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 31.0, 8.0, 4.0, 5.0, 5.0, 2.0, 2.0, 21.0, 425.50800000000027, 18.0269210313773, 18.0269210313773, 11.130181565688552, 11.130181565688552, 8.497698392099219, 8.497698392099219, 6.272934046354744, 6.272934046354744, 4.559225721854812, 4.559225721854812, 425.222703356, -2.5799999999999996, 20.32979285221992, 8.511575929519513, 4.139972566791107, 180.53121092192723, 7.0, 1.0, 76.31]"
CHEMBL456807,NNc1ccccc1,0,"[0.9722000000000002, 34.25210000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 2.0, 8.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 6.0, 108.14399999999998, 4.464101615137754, 4.464101615137754, 2.4493587371177727, 2.4493587371177727, 1.5103629710818456, 1.5103629710818456, 0.9404557350153064, 0.9404557350153064, 0.5343778974176118, 0.5343778974176118, 108.06874825599999, -1.02, 5.1232664756447, 2.3289174062976996, 0.9782341357433744, 48.2912920203527, 2.0, 2.0, 38.05]"
CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0,"[3.573240000000002, 72.06180000000005, 0.5333333333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0, 18.0, 3.0, 0.0, 1.0, 6.0, 0.0, 0.0, 6.0, 250.33799999999997, 11.617081327556205, 11.617081327556205, 6.262117485114515, 6.262117485114515, 5.41000245250466, 5.41000245250466, 3.1262839529157134, 3.1262839529157134, 1.6659795077777104, 1.6659795077777104, 250.156894564, -1.5100000000000002, 14.550642813826562, 5.894163180223425, 4.058379110355047, 108.7851832308131, 2.0, 1.0, 46.53]"
CHEMBL4572131,CCc1ccc2nc(N3CCC(N[C@H]4CCCOC4)CC3)c(-c3nc(C)no3)cc2c1,1,"[3.8930200000000026, 121.36170000000006, 0.5416666666666666, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 31.0, 7.0, 4.0, 5.0, 5.0, 2.0, 2.0, 22.0, 421.54500000000024, 18.433413608744246, 18.433413608744246, 11.524532662517272, 11.524532662517272, 8.728943531356707, 8.728943531356707, 6.451459751929162, 6.451459751929162, 4.704063565851942, 4.704063565851942, 421.24777523200004, -2.51, 20.395882729643546, 8.925233031886393, 4.431020472911787, 182.7306176333976, 7.0, 1.0, 76.31]"
CHEMBL457299,OCCO,0,"[-1.0290000000000001, 14.171600000000002, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, 4.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 62.068000000000005, 2.3086407533730107, 2.3086407533730107, 1.1324555320336755, 1.1324555320336755, 0.4472135954999578, 0.4472135954999578, 0.09999999999999996, 0.09999999999999996, 0.0, 0.0, 62.036779432, -0.08, 3.9200000000000004, 2.92, 1.9199999999999995, 24.69266064661818, 2.0, 2.0, 40.46]"
CHEMBL4576339,CCc1ccc2nc(N3CCC(N[C@H]4CCCC[C@@H]4O)CC3)c(-c3nc(C)no3)cc2c1,1,"[4.017520000000003, 125.78350000000005, 0.56, 1.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 2.0, 32.0, 7.0, 3.0, 5.0, 5.0, 1.0, 2.0, 23.0, 435.5720000000002, 19.049729182969966, 19.049729182969966, 12.038714616408141, 12.038714616408141, 9.273174391380259, 9.273174391380259, 6.999018367932958, 6.999018367932958, 5.107018812817044, 5.107018812817044, 435.26342529600004, -2.51, 21.341717946850167, 9.15666995565522, 4.363409677772735, 188.77624827048334, 7.0, 2.0, 87.31]"
CHEMBL458019,C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],0,"[-4.989399999999998, 54.23000000000004, 0.16666666666666666, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 16.0, 4.0, 2.0, 2.0, 1.0, 0.0, 0.0, 12.0, 257.164, 9.269158290535378, 10.781016182572289, 4.665256621701146, 4.665256621701146, 3.504573019178186, 3.504573019178186, 2.2902592234558816, 2.2902592234558816, 1.3868708714003586, 1.3868708714003586, 256.053403808, -1.1199999999999997, 14.880000000000003, 6.459772335535767, 3.4724556213017763, 108.38380699453673, 0.0, 0.0, 7.76]"
CHEMBL4583245,CCc1cc(F)c2nc(N3CCC(N[C@@H]4CCCOC4)CC3)c(-c3nc(C)no3)cc2c1,1,"[4.0321200000000035, 121.31970000000005, 0.5416666666666666, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 32.0, 8.0, 4.0, 5.0, 5.0, 2.0, 2.0, 22.0, 439.53500000000025, 18.734027812563845, 18.734027812563845, 11.630181565688552, 11.630181565688552, 8.851251782692492, 8.851251782692492, 6.503544628686324, 6.503544628686324, 4.765428535951937, 4.765428535951937, 439.23835342, -2.5799999999999996, 21.275409328922542, 9.11400797544411, 4.33845737086298, 186.89615303632385, 7.0, 1.0, 76.31]"
CHEMBL45842,COc1ccc(-c2cc3c(cc2OC)CN(C(=O)C(N)Cc2c(C)cc(O)cc2C)[C@H](C(=O)O)C3)cc1,0,"[3.601140000000002, 139.91999999999993, 0.3103448275862069, 1.0, 1.0, 1.0, 0.0, 3.0, 2.0, 0.0, 6.0, 3.0, 37.0, 8.0, 1.0, 4.0, 7.0, 0.0, 0.0, 22.0, 504.5830000000003, 21.446807253000856, 21.446807253000856, 12.046848847904318, 12.046848847904318, 9.442738897195, 9.442738897195, 7.043085384277599, 7.043085384277599, 5.046098673176082, 5.046098673176082, 504.22603674399994, -4.04, 26.035227573338812, 10.521188283773887, 5.244409358719622, 215.79245016716786, 6.0, 3.0, 122.32000000000001]"
CHEMBL4584410,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)cc2c1,1,"[4.0321200000000035, 121.31970000000005, 0.5416666666666666, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 32.0, 8.0, 4.0, 5.0, 5.0, 2.0, 2.0, 22.0, 439.5350000000003, 18.734027812563845, 18.734027812563845, 11.630181565688552, 11.630181565688552, 8.823831005259295, 8.823831005259295, 6.564548862650398, 6.564548862650398, 4.757512839335715, 4.757512839335715, 439.23835342, -2.5799999999999996, 21.275409328922542, 9.11400797544411, 4.33845737086298, 186.89615303632385, 7.0, 1.0, 76.31]"
CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0,"[0.4423000000000001, 53.703800000000015, 0.3, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 4.0, 4.0, 15.0, 5.0, 0.0, 1.0, 3.0, 0.0, 0.0, 6.0, 211.21699999999998, 8.266396934908789, 8.266396934908789, 4.3587603259758145, 4.3587603259758145, 3.7224628725724047, 3.7224628725724047, 2.0997428761934516, 2.0997428761934516, 1.17862278728539, 1.17862278728539, 211.084457896, -1.75, 11.325471698113208, 3.7808641975308643, 2.5997033202878423, 86.77528563072794, 4.0, 4.0, 103.78000000000002]"
CHEMBL4592045,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1,1,"[4.340540000000003, 126.05670000000006, 0.56, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 7.0, 1.0, 33.0, 8.0, 4.0, 5.0, 5.0, 2.0, 2.0, 22.0, 453.56200000000035, 19.65667754337422, 19.65667754337422, 12.052831296498926, 12.052831296498926, 9.224151636700409, 9.224151636700409, 6.980395575195653, 6.980395575195653, 5.062016304015288, 5.062016304015288, 453.254003484, -2.5799999999999996, 22.224029993507415, 9.347277430472568, 4.460520378358728, 193.26109515072048, 7.0, 1.0, 76.31]"
CHEMBL459387,COCCN(C(=O)Cc1ccc(Cl)cc1)C1c2cc(OC)c(OC)cc2CCC1N(C)C,0,"[3.9924000000000026, 126.82800000000007, 0.48, 0.0, 1.0, 1.0, 0.0, 2.0, 4.0, 0.0, 5.0, 0.0, 32.0, 7.0, 0.0, 3.0, 9.0, 0.0, 0.0, 16.0, 461.00200000000035, 19.55972088531434, 20.315649831332795, 10.832418886044868, 11.210383359054097, 8.3036516492419, 8.740087429713885, 6.162276112925822, 6.414252428265305, 4.5003451211766565, 4.626333278846398, 460.21288521599996, -2.28, 24.364153047869998, 11.034871944214208, 5.3678776422065635, 195.55200501504058, 5.0, 0.0, 51.24]"
CHEMBL459388,COCCN(C(=O)Cc1ccccc1Br)C1c2cc(OC)c(OC)cc2CCC1N(C)C,0,"[4.101500000000003, 129.51800000000003, 0.48, 0.0, 1.0, 1.0, 0.0, 2.0, 4.0, 0.0, 5.0, 0.0, 32.0, 7.0, 0.0, 3.0, 9.0, 0.0, 0.0, 16.0, 505.4530000000004, 19.55972088531434, 21.14571742442904, 10.838401950188576, 11.631400219745927, 8.268595019828814, 9.122931919003335, 6.193183389293185, 6.966802254946826, 4.5281493226761675, 4.9531119025359756, 504.162369636, -2.09, 24.55042348814596, 11.165589434144275, 5.273095344164565, 199.11628639380024, 5.0, 0.0, 51.24]"
